customerID,gender,AgeGroup,Partner,CLTV,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Contract,Churn Reason,Churn
5651-YLPRD,Female,Middle Age (30–59),True,4970,True,No,Fiber optic,No,Yes,No,No,Yes,No,True,Electronic check,32,86.1,2723.75,Month-to-month,-,False
8294-UIMBA,Female,Middle Age (30–59),False,4584,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,True,Bank transfer (automatic),30,94.4,2638.1,One year,-,False
2982-VPSGI,Female,Middle Age (30–59),True,2120,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,11,94.0,1078.9,Month-to-month,Competitor made better offer,True
2253-KPMNB,Female,Under 30,True,4180,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,False,Bank transfer (automatic),69,46.25,3121.4,Two year,-,False
6701-DHKWQ,Female,Middle Age (30–59),True,4159,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,False,Credit card (automatic),61,51.35,3244.4,Two year,-,False
9734-YWGEX,Female,Under 30,False,2954,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,False,Credit card (automatic),9,98.3,923.5,Month-to-month,Price too high,True
5366-OBVMR,Female,Middle Age (30–59),True,3740,True,No,DSL,No,No,No,Yes,No,No,True,Mailed check,18,50.3,908.75,Month-to-month,-,False
3359-DSRKA,Female,Middle Age (30–59),True,6440,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,58,19.85,1158.85,Two year,-,False
3588-WSTTJ,Female,Senior (≥ 60),False,3484,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,True,Electronic check,35,99.05,3554.6,Month-to-month,-,False
4994-OBRSZ,Male,Under 30,False,2045,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,False,Bank transfer (automatic),14,76.1,1054.8,Two year,-,False
2346-LOCWC,Female,Middle Age (30–59),True,6186,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),58,20.5,1191.4,Two year,-,False
1518-VOWAV,Female,Middle Age (30–59),False,5900,True,No,DSL,Yes,Yes,No,No,Yes,Yes,True,Electronic check,9,74.65,703.55,Month-to-month,Competitor made better offer,True
9776-CLUJA,Female,Senior (≥ 60),True,5748,True,Yes,Fiber optic,Yes,No,No,No,No,No,True,Electronic check,51,77.5,3807.35,Month-to-month,Competitor offered more data,True
4774-HHGGS,Male,Middle Age (30–59),True,2347,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,30,19.05,637.55,Two year,-,False
6923-EFPNL,Male,Middle Age (30–59),False,3865,True,Yes,DSL,No,No,No,No,No,No,False,Credit card (automatic),4,51.75,201.1,Month-to-month,Competitor had better devices,True
6646-JPPHA,Female,Senior (≥ 60),False,5327,True,No,Fiber optic,Yes,Yes,No,No,No,No,False,Electronic check,14,78.85,1043.8,Month-to-month,-,False
6242-MBHPK,Female,Senior (≥ 60),True,4025,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,True,Electronic check,23,95.1,2326.05,Month-to-month,-,False
9432-VOFYX,Male,Under 30,False,5420,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,17,70.8,1207.0,Month-to-month,-,False
3345-PBBFH,Male,Under 30,True,5922,True,No,DSL,No,Yes,No,No,No,No,True,Bank transfer (automatic),8,49.55,393.45,Month-to-month,-,False
9068-VPWQQ,Male,Under 30,True,6466,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,False,Credit card (automatic),61,75.35,4729.3,Two year,-,False
8265-HKSOW,Female,Middle Age (30–59),True,4505,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,False,Credit card (automatic),72,107.45,7658.3,Two year,-,False
2607-FBDFF,Male,Middle Age (30–59),False,5289,True,No,DSL,No,No,No,Yes,No,No,False,Credit card (automatic),1,49.0,49.0,Month-to-month,-,False
4712-UYOOI,Female,Under 30,True,3402,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,20,20.0,417.65,Month-to-month,-,False
2226-ICFDO,Female,Middle Age (30–59),True,6361,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,True,Credit card (automatic),72,85.9,6110.75,Two year,-,False
8231-BSWXX,Male,Middle Age (30–59),False,5466,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Credit card (automatic),71,79.05,5552.5,One year,-,False
9739-JLPQJ,Female,Middle Age (30–59),True,6009,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),72,117.5,8670.1,Two year,-,False
7147-AYBAA,Male,Middle Age (30–59),False,5402,True,No,Fiber optic,No,No,No,No,No,No,True,Mailed check,37,70.35,2552.9,Month-to-month,-,False
9477-LGWQI,Male,Under 30,True,5715,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),70,80.15,5600.15,Two year,-,False
9419-IPPBE,Female,Under 30,True,5692,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,True,Electronic check,51,90.15,4554.85,One year,-,False
0369-ZGOVK,Female,Middle Age (30–59),True,5195,True,No,Fiber optic,No,No,No,No,No,No,True,Bank transfer (automatic),28,70.4,1992.2,One year,-,False
4806-HIPDW,Female,Middle Age (30–59),True,5644,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,68.95,68.95,Month-to-month,Limited range of services,True
4933-BSAIP,Female,Middle Age (30–59),True,2056,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,40,19.1,780.1,Two year,-,False
5780-INQIK,Female,Middle Age (30–59),False,2907,True,No,DSL,No,No,No,Yes,No,No,False,Electronic check,8,49.4,408.25,Month-to-month,-,False
4441-NIHPT,Female,Senior (≥ 60),False,2995,True,No,Fiber optic,No,No,Yes,No,No,No,True,Electronic check,13,74.3,940.35,Month-to-month,Competitor had better devices,True
2049-BAFNW,Female,Middle Age (30–59),False,3929,False,No phone service,DSL,No,No,Yes,Yes,No,No,False,Mailed check,1,35.9,35.9,Month-to-month,-,False
4933-IKULF,Female,Senior (≥ 60),False,4086,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,17,20.65,330.6,One year,-,False
0848-ZGQIJ,Female,Middle Age (30–59),True,3050,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,True,Bank transfer (automatic),16,94.65,1461.15,Month-to-month,-,False
7794-JASDG,Male,Middle Age (30–59),False,2250,True,No,DSL,Yes,No,No,No,No,No,True,Mailed check,1,50.75,50.75,Month-to-month,-,False
9800-ONTFE,Female,Middle Age (30–59),True,4479,True,Yes,Fiber optic,No,No,No,No,No,No,True,Bank transfer (automatic),22,75.8,1615.1,Month-to-month,-,False
5565-FILXA,Female,Senior (≥ 60),False,5913,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,16,96.15,1529.2,Month-to-month,Don't know,True
9408-HRXRK,Female,Middle Age (30–59),True,5915,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,True,Electronic check,45,105.15,4730.9,Month-to-month,-,False
0455-XFASS,Female,Middle Age (30–59),True,5998,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,3,69.55,200.2,Month-to-month,-,False
9094-AZPHK,Female,Middle Age (30–59),False,2565,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,Electronic check,15,100.15,1415.0,Month-to-month,-,False
9601-BRXPO,Female,Middle Age (30–59),True,3642,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),25,104.95,2566.5,Month-to-month,Competitor made better offer,True
4844-JJWUY,Female,Senior (≥ 60),False,5359,True,No,Fiber optic,No,Yes,No,No,No,Yes,True,Electronic check,1,86.0,86.0,Month-to-month,Competitor made better offer,True
3079-BCHLN,Male,Under 30,True,5394,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),47,19.9,942.95,One year,-,False
0495-ZBNGW,Male,Senior (≥ 60),True,4324,True,Yes,Fiber optic,No,No,Yes,No,No,No,True,Bank transfer (automatic),5,79.9,343.95,Month-to-month,Competitor offered more data,True
0310-SUCIN,Female,Middle Age (30–59),True,5643,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),71,84.8,6046.1,One year,-,False
2592-SEIFQ,Male,Middle Age (30–59),False,3503,False,No phone service,DSL,No,No,No,No,No,No,False,Electronic check,3,24.75,66.95,Month-to-month,Competitor offered higher download speeds,True
5134-IKDAY,Female,Middle Age (30–59),True,2123,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,69.8,69.8,Month-to-month,Service dissatisfaction,True
2391-IPLOP,Male,Under 30,True,4706,True,Yes,DSL,No,No,Yes,Yes,Yes,No,True,Electronic check,50,69.65,3442.15,One year,-,False
3345-JHUEO,Male,Under 30,False,4267,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Electronic check,4,20.2,55.7,Month-to-month,-,False
6179-GJPSO,Female,Senior (≥ 60),False,2833,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,True,Credit card (automatic),43,108.15,4600.7,Month-to-month,Competitor made better offer,True
9970-QBCDA,Female,Middle Age (30–59),False,5387,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),6,19.7,129.55,Month-to-month,-,False
6368-NWMCE,Female,Middle Age (30–59),False,3371,True,Yes,DSL,No,Yes,No,Yes,No,Yes,False,Credit card (automatic),38,68.15,2656.3,Month-to-month,-,False
1480-IVEVR,Male,Senior (≥ 60),True,2300,True,Yes,Fiber optic,No,No,Yes,No,No,No,True,Bank transfer (automatic),35,81.6,2815.25,One year,-,False
2826-UWHIS,Male,Middle Age (30–59),True,5602,True,Yes,Fiber optic,No,Yes,No,No,No,No,False,Bank transfer (automatic),45,81.4,3775.85,Month-to-month,-,False
7554-NEWDD,Male,Middle Age (30–59),False,3611,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),10,25.7,251.6,Two year,-,False
3027-YNWZU,Female,Middle Age (30–59),True,5538,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),64,25.0,1584.8,Two year,-,False
1550-EENBN,Female,Under 30,False,5320,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,False,Electronic check,31,104.35,3205.6,Month-to-month,-,False
7243-LCGGZ,Female,Under 30,False,3901,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,20.9,20.9,Month-to-month,-,False
3886-CERTZ,Female,Middle Age (30–59),True,4261,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Electronic check,72,109.25,8109.8,One year,Competitor had better devices,True
2135-RXIHG,Male,Middle Age (30–59),False,2600,True,No,DSL,No,No,No,No,No,No,True,Electronic check,1,45.65,45.65,Month-to-month,Competitor had better devices,True
8566-YPRGL,Female,Middle Age (30–59),False,5279,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,1,19.5,19.5,Month-to-month,-,False
0643-OKLRP,Female,Senior (≥ 60),True,5915,True,Yes,Fiber optic,Yes,No,No,No,No,No,False,Electronic check,47,80.35,3825.85,Month-to-month,Network reliability,True
2172-EJXVF,Female,Senior (≥ 60),False,5479,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,71,105.9,7521.95,One year,-,False
6440-DKQGE,Male,Middle Age (30–59),False,4320,True,No,DSL,No,Yes,Yes,No,Yes,No,False,Credit card (automatic),30,64.5,1929.95,One year,-,False
9435-JMLSX,Male,Middle Age (30–59),True,6286,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),71,86.1,6045.9,Two year,-,False
7245-NIIWQ,Female,Middle Age (30–59),False,4764,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,3,69.85,199.85,Month-to-month,-,False
2087-QAREY,Female,Middle Age (30–59),True,5722,True,No,DSL,No,Yes,Yes,No,No,No,True,Mailed check,22,54.7,1178.75,Month-to-month,-,False
2451-YMUXS,Male,Senior (≥ 60),False,4494,True,Yes,DSL,Yes,Yes,No,Yes,No,No,True,Bank transfer (automatic),67,64.55,4250.1,Two year,-,False
2931-VUVJN,Female,Senior (≥ 60),True,5061,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,True,Electronic check,59,94.05,5483.9,One year,-,False
1480-BKXGA,Male,Senior (≥ 60),True,4404,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),72,116.05,8404.9,Two year,-,False
3549-ZTMNH,Male,Middle Age (30–59),True,3705,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),12,24.0,269.65,Two year,-,False
0415-MOSGF,Female,Middle Age (30–59),False,3204,True,No,DSL,No,No,No,No,No,No,False,Mailed check,1,44.4,44.4,Month-to-month,Attitude of support person,True
0595-ITUDF,Male,Under 30,True,5371,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,True,Electronic check,64,91.8,5960.5,Month-to-month,-,False
1585-MQSSU,Male,Middle Age (30–59),False,5659,True,No,DSL,No,No,No,Yes,No,No,False,Mailed check,17,51.5,900.5,Month-to-month,Lack of self-service on Website,True
3059-NGMXB,Male,Middle Age (30–59),True,2871,True,Yes,DSL,Yes,Yes,No,No,No,Yes,False,Mailed check,14,69.2,944.65,Month-to-month,-,False
4682-BLBUC,Male,Under 30,True,3678,True,No,DSL,No,Yes,Yes,Yes,Yes,No,True,Electronic check,44,70.95,3250.45,One year,-,False
6968-MHOMU,Male,Middle Age (30–59),True,5006,False,No phone service,DSL,No,No,No,No,Yes,Yes,True,Credit card (automatic),58,45.0,2689.35,One year,-,False
0730-KOAVE,Male,Middle Age (30–59),False,4219,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,True,Credit card (automatic),30,94.3,2679.7,Month-to-month,-,False
3178-CIFOT,Female,Middle Age (30–59),False,5916,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),23,19.65,478.1,One year,-,False
3703-KBKZP,Male,Senior (≥ 60),False,5111,True,Yes,Fiber optic,No,No,No,No,No,No,True,Bank transfer (automatic),16,74.45,1261.35,Month-to-month,-,False
9705-ZJBCG,Female,Middle Age (30–59),True,4977,True,No,DSL,Yes,No,No,Yes,No,No,False,Bank transfer (automatic),13,54.15,701.05,One year,-,False
5777-KJIRB,Female,Middle Age (30–59),False,2449,True,No,DSL,No,No,Yes,No,No,No,True,Mailed check,40,50.25,2023.55,One year,-,False
6574-MCOEH,Female,Middle Age (30–59),True,3555,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,True,Electronic check,33,79.15,2531.4,One year,-,False
3570-YUEKJ,Female,Middle Age (30–59),False,3637,True,No,DSL,No,Yes,No,No,No,No,True,Electronic check,42,49.55,2077.95,Month-to-month,-,False
5652-MSDEY,Female,Middle Age (30–59),False,4525,True,Yes,Fiber optic,No,No,No,No,No,No,True,Mailed check,10,75.75,777.3,Month-to-month,-,False
6097-EQISJ,Female,Middle Age (30–59),True,4688,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),66,102.45,6615.15,One year,Competitor had better devices,True
5201-USSQZ,Female,Middle Age (30–59),True,4038,True,No,Fiber optic,No,No,No,Yes,No,Yes,False,Credit card (automatic),26,85.9,2196.45,Month-to-month,-,False
8015-IHCGW,Female,Middle Age (30–59),True,4017,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Electronic check,72,115.5,8425.15,Two year,-,False
3973-SKMLN,Male,Middle Age (30–59),False,5308,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Credit card (automatic),71,19.9,1355.1,Two year,-,False
5882-CMAZQ,Female,Middle Age (30–59),True,5100,False,No phone service,DSL,No,Yes,No,Yes,No,No,False,Electronic check,5,34.25,163.55,Month-to-month,-,False
6402-SSEJG,Female,Middle Age (30–59),False,3695,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,False,Electronic check,25,61.05,1540.2,One year,-,False
7789-HKSBS,Female,Senior (≥ 60),True,5573,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,True,Bank transfer (automatic),42,105.2,4599.15,One year,-,False
9447-YPTBX,Female,Middle Age (30–59),True,4358,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),50,19.85,943.1,One year,-,False
6365-HITVU,Female,Under 30,True,4135,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),71,87.25,6328.7,Two year,-,False
7148-XZPHA,Male,Middle Age (30–59),True,4162,True,No,Fiber optic,No,Yes,No,Yes,No,No,False,Electronic check,55,79.4,4238.45,Month-to-month,-,False
0793-TWELN,Female,Under 30,False,2841,True,Yes,Fiber optic,Yes,No,No,No,No,No,True,Electronic check,4,80.15,319.85,Month-to-month,-,False
5756-OZRIO,Male,Senior (≥ 60),True,4001,True,Yes,DSL,No,Yes,No,No,No,Yes,False,Bank transfer (automatic),61,64.05,3902.6,One year,-,False
6994-FGRHH,Male,Middle Age (30–59),True,4649,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Electronic check,70,106.15,7475.1,One year,-,False
1741-WTPON,Male,Middle Age (30–59),True,4937,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,Mailed check,56,115.85,6567.9,Two year,-,False
9305-CDSKC,Female,Middle Age (30–59),False,5372,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,8,99.65,820.5,Month-to-month,Moved,True
0401-WDBXM,Male,Under 30,True,4331,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,True,Bank transfer (automatic),72,105.55,7542.25,Two year,-,False
3104-OWCGK,Male,Under 30,True,4111,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,False,Electronic check,60,90.95,5453.4,One year,Moved,True
3422-WJOYD,Male,Under 30,True,5105,True,No,DSL,Yes,No,No,Yes,No,No,False,Mailed check,28,54.35,1426.45,One year,-,False
6473-ULUHT,Male,Under 30,True,2269,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,False,Electronic check,16,84.9,1398.25,Month-to-month,-,False
7181-OQCUT,Male,Middle Age (30–59),False,4520,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,Mailed check,21,103.85,2215.0,Month-to-month,-,False
3951-NJCVI,Female,Senior (≥ 60),True,2677,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,42,95.05,3944.5,Month-to-month,-,False
